Image_Path,Left,Right,Label
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-1013.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-876.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-684.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-842.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-524.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-508.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-317.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-203.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-517.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-812.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-952.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-502.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-1112.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-928.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-880.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-207.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-1115.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-938.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-618.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-655.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-622.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-863.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-842.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-1030.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-224.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-344.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-959.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-419.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-816.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-663.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-202.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-278.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-312.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-1078.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-811.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-968.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-386.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-649.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-898.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-492.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-531.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-196.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-1039.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-973.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-1013.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-620.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-927.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-579.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-528.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-797.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-317.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-321.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-183.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-858.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-235.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-1055.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-377.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-1020.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-683.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-265.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-327.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-495.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-1076.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-644.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-483.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-360.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-173.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-389.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-457.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-1004.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-1090.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-314.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-536.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-369.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-425.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-1057.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-636.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-1098.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-269.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-204.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-732.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-895.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-802.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-379.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-877.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-1106.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-855.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-328.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-601.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-556.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-1033.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-1079.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-381.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-237.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-253.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-1024.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-713.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-339.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-346.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-1035.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-1092.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-220.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-564.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-503.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-578.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-1029.jpg,-165,220,"-165,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-801.jpg,220,220,"220,220"
C:\Users\robot\Meritus-CVPRO-main\Training_Process\Training_Data/Dataset_CVPRO\Autonomous_Driving\20240215_124246\20240215_124232/Process_Image/Image-995.jpg,-165,220,"-165,220"
